,date_service_received,open_or_boarded,vacant_or_occupied,vacant_fire,property_used,zipcode,latitude,longitude
349,2/8/2013,Open,Vacant,False,False,60609.0,41.81265112,-87.63849283
350,2/8/2013,Open,Vacant,False,False,60636.0,41.78033078,-87.68367070000001
351,2/8/2013,Open,Vacant,False,False,60609.0,41.79713864,-87.66953067
352,2/8/2013,Open,Vacant,False,False,60623.0,41.86525387,-87.73126168
353,2/10/2013,Open,Vacant,False,False,60623.0,41.86018928,-87.72377243
354,2/10/2013,Open,Vacant,False,False,60632.0,41.81248981,-87.71130953
355,2/10/2013,Open,Vacant,False,False,60636.0,41.77714392,-87.66662682
356,2/11/2013,Open,Vacant,False,False,60621.0,41.76799378,-87.64691495
357,2/11/2013,Open,Vacant,False,True,60636.0,41.76860445,-87.66027822
358,2/11/2013,Open,Vacant,False,True,60626.0,42.01377962,-87.6735547
359,2/11/2013,Open,Vacant,False,False,60609.0,41.82706923,-87.68304938
360,2/11/2013,Open,Vacant,False,True,60620.0,41.75395266,-87.64290548
361,2/11/2013,Open,Vacant,False,True,60629.0,41.78949543,-87.71079702
362,2/11/2013,Open,Vacant,True,False,60636.0,41.79202542,-87.66938912
363,2/11/2013,Open,Vacant,True,False,60644.0,41.89137767,-87.74610059999999
364,2/11/2013,Open,Vacant,False,False,60620.0,41.75512262,-87.63281043
365,2/11/2013,Open,Vacant,False,False,60623.0,41.85805885,-87.71274504
366,2/11/2013,Open,Vacant,False,False,60614.0,41.92874055,-87.67105618
367,2/11/2013,Open,Vacant,False,False,60618.0,41.93746588,-87.71488051
368,2/11/2013,Open,Vacant,False,True,60612.0,41.89088299,-87.70518347
369,2/11/2013,Open,Vacant,False,True,60653.0,41.82919954,-87.62172273
370,2/11/2013,Open,Vacant,False,True,60623.0,41.84643532,-87.69659684
371,2/11/2013,Open,Vacant,False,False,60617.0,41.74604336,-87.58416732
372,2/12/2013,Open,Vacant,False,False,60624.0,41.87338433,-87.73043963
373,2/12/2013,Open,Vacant,False,True,60636.0,41.76482281,-87.67208259
374,2/12/2013,Open,Vacant,False,True,60624.0,41.87175798,-87.72782248
375,2/12/2013,Open,Vacant,False,True,60621.0,41.77865136,-87.65083184
376,2/12/2013,Open,Vacant,False,False,60651.0,41.90145541,-87.70940343
377,2/12/2013,Open,Vacant,False,True,60644.0,41.87950039,-87.74524304
378,2/13/2013,Open,Vacant,False,True,60624.0,41.88320399,-87.73897578
379,2/13/2013,Open,Vacant,False,True,60644.0,41.8865876,-87.75529552
380,2/13/2013,Open,Vacant,False,False,60651.0,41.90046119,-87.75328277
381,2/13/2013,Open,Vacant,False,False,60651.0,41.90106466,-87.77533136
382,2/13/2013,Open,Vacant,False,False,60639.0,41.90944712,-87.75992825
383,2/13/2013,Open,Vacant,False,True,60621.0,41.77609279,-87.64590846
384,2/13/2013,Open,Vacant,False,True,60636.0,41.78453412,-87.65583367
385,2/13/2013,Boarded,Vacant,False,True,60640.0,41.97073485,-87.65766749
386,2/13/2013,Open,Vacant,False,True,60623.0,41.85845029,-87.71641236
387,2/13/2013,Open,Vacant,False,False,60620.0,41.74986361,-87.63306632
388,2/13/2013,Open,Vacant,False,True,60624.0,41.87975161,-87.72642934
389,2/13/2013,Open,Vacant,False,True,60609.0,41.83045898,-87.66921291
390,2/13/2013,Open,Vacant,False,False,60623.0,41.86188516,-87.71894455
391,2/13/2013,Open,Vacant,False,False,60623.0,41.86617213,-87.72517049
392,2/13/2013,Open,Vacant,True,False,60620.0,41.75353725,-87.66473132
393,2/13/2013,Open,Vacant,False,True,60629.0,41.78601772,-87.69480462
394,2/13/2013,Open,Vacant,False,False,60628.0,41.69950177,-87.63416012
395,2/14/2013,Open,Vacant,False,True,60638.0,41.81197531,-87.75180341
396,2/14/2013,Open,Vacant,False,True,60623.0,41.86230332,-87.73117021
397,2/14/2013,Open,Vacant,False,False,60660.0,41.99607069,-87.66532959
398,2/14/2013,Open,Vacant,False,False,60651.0,41.89579363,-87.72609445
399,2/14/2013,Open,Vacant,False,False,60609.0,41.82448462,-87.64872571
400,2/14/2013,Open,Vacant,False,False,60609.0,41.82448372,-87.64880497
401,2/14/2013,Open,Vacant,True,False,60607.0,41.87254331,-87.65328338
402,2/14/2013,Open,Vacant,False,True,60628.0,41.68159078,-87.62997464
403,2/14/2013,Open,Vacant,False,True,60639.0,41.92607889,-87.74767203
404,2/14/2013,Boarded,Vacant,False,True,60647.0,41.91968857,-87.70006122
405,2/14/2013,Boarded,Vacant,False,True,60623.0,41.86026311,-87.72377540000001
406,2/14/2013,Open,Vacant,False,True,60609.0,41.80609371,-87.66003908
407,2/15/2013,Open,Vacant,False,True,60647.0,41.92148137,-87.71934629
408,2/15/2013,Open,Vacant,False,False,60629.0,41.76965877,-87.68582102
409,2/15/2013,Open,Vacant,False,False,60629.0,41.78829253,-87.68979206
410,2/15/2013,Boarded,Vacant,False,False,60639.0,41.92517055,-87.74735869
411,2/15/2013,Open,Vacant,False,True,60624.0,41.88545801,-87.71254504
412,2/15/2013,Boarded,Vacant,False,False,60636.0,41.78107055,-87.66182336
413,2/15/2013,Open,Vacant,False,False,60649.0,41.75185338,-87.55716442
414,2/15/2013,Open,Vacant,False,True,60612.0,41.8768648,-87.70355283
415,2/15/2013,Open,Vacant,True,True,60629.0,41.77976324,-87.71150036
416,2/15/2013,Open,Vacant,False,True,60639.0,41.92155961,-87.73158301
417,2/16/2013,Open,Vacant,False,True,60644.0,41.88447509,-87.76501073
418,2/17/2013,Open,Vacant,False,True,60621.0,41.76483517,-87.64804667
419,2/17/2013,Open,Vacant,False,False,60643.0,41.66077288,-87.64661186
420,2/17/2013,Open,Vacant,False,False,60651.0,41.90692585,-87.75220483
421,2/17/2013,Boarded,Vacant,False,False,60628.0,41.69989034,-87.62207305
422,2/18/2013,Open,Vacant,False,True,60628.0,41.69585087,-87.62080301
423,2/18/2013,Open,Vacant,False,True,60618.0,41.93938673,-87.69882269
424,2/18/2013,Boarded,Vacant,False,False,60651.0,41.90915643,-87.70995735
425,2/18/2013,Open,Vacant,False,False,60636.0,41.76045572,-87.65399059
426,2/18/2013,Open,Vacant,False,True,60629.0,41.76823418,-87.68956409
427,2/18/2013,Open,Vacant,False,False,60612.0,41.87699627,-87.70355631
428,2/19/2013,Open,Vacant,False,False,60628.0,41.68644909,-87.63132274
429,2/19/2013,Open,Vacant,False,True,60636.0,41.75955697,-87.65658649
430,2/19/2013,Open,Vacant,False,False,60636.0,41.7783811,-87.66544586
431,2/19/2013,Open,Vacant,False,False,60636.0,41.78452956,-87.67404304
432,2/19/2013,Open,Vacant,False,False,60638.0,41.79379998,-87.79162055
433,2/19/2013,Open,Vacant,False,False,60647.0,41.92471405,-87.70760556
434,2/19/2013,Open,Vacant,True,True,60636.0,41.78959498,-87.67539588
435,2/20/2013,Open,Vacant,False,False,60642.0,41.89870402,-87.66247361
436,2/20/2013,Open,Vacant,False,False,60618.0,41.93710044,-87.69287818
437,2/20/2013,Open,Vacant,False,True,60636.0,41.76485631,-87.66867684
438,2/20/2013,Open,Vacant,False,True,60636.0,41.77123228,-87.66885563
439,2/20/2013,Open,Vacant,False,False,60621.0,41.76632765,-87.63469013
440,2/20/2013,Open,Vacant,False,True,60644.0,41.87493843,-87.74795516
441,2/20/2013,Open,Vacant,False,False,60634.0,41.93328898,-87.76874556
442,2/20/2013,Open,Vacant,False,True,60644.0,41.87494224,-87.74767937
443,2/20/2013,Open,Vacant,False,True,60644.0,41.87494145,-87.74773849
444,2/20/2013,Boarded,Vacant,False,False,60651.0,41.90666589,-87.77308959
445,2/21/2013,Open,Vacant,False,True,60636.0,41.79351858,-87.67712619
446,2/21/2013,Open,Vacant,False,True,60651.0,41.90441908,-87.72998248
447,2/21/2013,Open,Vacant,False,False,60643.0,41.68891051,-87.68106445
448,2/21/2013,Open,Vacant,False,False,60623.0,41.86009097,-87.71280209999999
449,2/21/2013,Open,Vacant,False,False,60623.0,41.8618945,-87.71285252
450,2/21/2013,Boarded,Vacant,False,False,60621.0,41.76264746,-87.65041315
451,2/21/2013,Open,Vacant,False,True,60609.0,41.8113076,-87.66868888
452,2/21/2013,Open,Vacant,False,True,60651.0,41.89796382,-87.71151493
453,2/21/2013,Open,Vacant,False,True,60620.0,41.75501494,-87.66031574
454,2/21/2013,Open,Vacant,False,False,60624.0,41.87449925,-87.71690516
455,2/21/2013,Open,Vacant,False,True,60624.0,41.8785368,-87.70843385
456,2/21/2013,Open,Vacant,False,True,60624.0,41.87609868,-87.73185263
457,2/21/2013,Open,Vacant,False,False,60617.0,41.71543373,-87.55235712
458,2/22/2013,Open,Vacant,False,False,60628.0,41.69904711,-87.60732798
459,2/22/2013,Open,Vacant,False,False,60628.0,41.6722107,-87.63808331
460,2/22/2013,Open,Vacant,False,False,60624.0,41.88773895,-87.72974035
461,2/22/2013,Open,Vacant,False,False,60609.0,41.80325055,-87.65661124
462,2/22/2013,Open,Vacant,False,False,60617.0,41.71893286,-87.56465994
463,2/22/2013,Open,Vacant,False,False,60643.0,41.69168342,-87.64965795
464,2/22/2013,Open,Vacant,False,False,60628.0,41.70111222,-87.63780144
465,2/22/2013,Open,Vacant,False,True,60641.0,41.93540363,-87.72994457
466,2/22/2013,Open,Vacant,False,False,60609.0,41.80588668,-87.67218909
467,2/22/2013,Open,Vacant,False,False,60644.0,41.88284912,-87.76327735
468,2/22/2013,Open,Vacant,False,False,60644.0,41.88276870000001,-87.76327476
469,2/22/2013,Open,Vacant,False,False,60644.0,41.88288947,-87.76327883
470,2/22/2013,Open,Vacant,False,False,60644.0,41.88305004,-87.76328438
471,2/22/2013,Open,Vacant,False,False,60623.0,41.86516025,-87.71343990000001
472,2/22/2013,Open,Vacant,False,False,60623.0,41.8650156,-87.7105045
473,2/22/2013,Open,Vacant,False,False,60623.0,41.85746161,-87.70906944
474,2/22/2013,Open,Vacant,False,False,60623.0,41.85691435,-87.71148571
475,2/22/2013,Open,Vacant,False,False,60623.0,41.85881144,-87.71154593
476,2/22/2013,Open,Vacant,True,True,60636.0,41.76502759,-87.65581959
477,2/22/2013,Open,Vacant,False,True,60641.0,41.93539868,-87.73025591
478,2/23/2013,Open,Vacant,False,True,60636.0,41.76032151,-87.65398797
479,2/23/2013,Open,Vacant,False,False,60623.0,41.86384619,-87.70803114
480,2/24/2013,Open,Vacant,False,True,60639.0,41.92129868,-87.7523765
481,2/24/2013,Open,Vacant,True,True,60651.0,41.89592319,-87.76360316
482,2/25/2013,Open,Vacant,False,False,60612.0,41.87008863,-87.70181249
483,2/25/2013,Open,Vacant,False,False,60618.0,41.96020585,-87.70332554
484,2/25/2013,Open,Vacant,False,False,60609.0,41.80325071,-87.6565929
485,2/25/2013,Open,Vacant,False,False,60624.0,41.88545855,-87.71259425
486,2/25/2013,Open,Vacant,False,True,60639.0,41.9302092,-87.76742506
487,2/25/2013,Open,Vacant,False,True,60612.0,41.87752853,-87.68819741
488,2/25/2013,Open,Vacant,False,False,60636.0,41.78106966,-87.67634220000001
489,2/26/2013,Open,Vacant,False,False,60629.0,41.78274518,-87.68495648
490,2/26/2013,Open,Vacant,False,False,60621.0,41.77706967,-87.64957493
491,2/26/2013,Open,Vacant,False,False,60621.0,41.77437945,-87.63807964
492,2/26/2013,Open,Vacant,False,False,60628.0,41.70237535,-87.62219763
493,2/26/2013,Open,Vacant,False,False,60628.0,41.70153846,-87.6221739
494,2/26/2013,Open,Vacant,False,False,60628.0,41.69989126,-87.62200053
495,2/26/2013,Open,Vacant,False,False,60620.0,41.73420627,-87.63748446
496,2/26/2013,Open,Vacant,False,False,60623.0,41.86343441,-87.72265276
497,2/26/2013,Open,Vacant,False,True,60624.0,41.87451064,-87.71320845
498,2/26/2013,Open,Vacant,False,False,60618.0,41.93639308,-87.71409993
499,2/27/2013,Open,Vacant,False,False,60609.0,41.82498644,-87.62642647
500,2/27/2013,Open,Vacant,False,False,60624.0,41.89396303,-87.72359763
501,2/27/2013,Open,Vacant,False,False,60623.0,41.86515774,-87.71368626
502,2/27/2013,Open,Vacant,False,False,60628.0,41.69534192,-87.61831595
503,2/27/2013,Open,Vacant,False,False,60628.0,41.69804545,-87.62379889
504,2/27/2013,Open,Vacant,False,False,60628.0,41.69530353,-87.62435396
505,2/27/2013,Open,Vacant,False,False,60628.0,41.68622053,-87.62363775
506,2/28/2013,Open,Vacant,False,True,60657.0,41.94000769,-87.64735174
507,2/28/2013,Open,Vacant,False,False,60647.0,41.91912186,-87.71614127
508,2/28/2013,Open,Vacant,False,True,60651.0,41.89479937,-87.76904474
509,2/28/2013,Open,Vacant,False,True,60621.0,41.76647158,-87.6492988
510,2/28/2013,Open,Vacant,False,True,60612.0,41.87288217,-87.69607197
511,2/28/2013,Open,Vacant,False,False,60628.0,41.69891469,-87.622099
512,2/28/2013,Open,Vacant,False,True,60624.0,41.88103577,-87.72567947
513,2/28/2013,Open,Vacant,False,False,60624.0,41.88057932,-87.72566507
514,3/1/2013,Boarded,Vacant,False,False,60629.0,41.77195382,-87.68493627
515,3/1/2013,Open,Vacant,False,True,60628.0,41.70344273,-87.62945394
516,3/1/2013,Open,Vacant,False,False,60620.0,41.75027461,-87.65009492
517,3/1/2013,Boarded,Vacant,False,False,60636.0,41.78935592,-87.67538953
518,3/1/2013,Open,Vacant,False,True,60618.0,41.93938732,-87.6987319
519,3/2/2013,Open,Vacant,False,True,60642.0,41.90155947,-87.66542942
520,3/4/2013,Boarded,Vacant,False,False,60636.0,41.7847367,-87.65584217
521,3/4/2013,Open,Vacant,False,False,60642.0,41.88901791,-87.64993917
522,3/5/2013,Open,Vacant,False,False,60628.0,41.69813924,-87.61716867
523,3/5/2013,Open,Vacant,False,True,60618.0,41.93654708,-87.72217412
524,3/6/2013,Open,Vacant,False,False,60624.0,41.8709287,-87.72606547
525,3/6/2013,Open,Vacant,False,False,60628.0,41.6994466,-87.63415852
526,3/6/2013,Open,Vacant,False,False,60644.0,41.88447422,-87.74664947
527,3/6/2013,Boarded,Vacant,False,True,60609.0,41.79912587,-87.66350599
528,3/7/2013,Open,Vacant,False,False,60607.0,41.88867553,-87.6522269
529,3/7/2013,Open,Vacant,False,False,60612.0,41.86921185,-87.69891940000001
530,3/7/2013,Open,Vacant,False,False,60617.0,41.73664906,-87.5569541
531,3/7/2013,Open,Vacant,False,False,60621.0,41.76623249,-87.65050482
532,3/8/2013,Open,Vacant,False,False,60636.0,41.76026771,-87.65398707
533,3/8/2013,Open,Vacant,False,True,60636.0,41.777531599999996,-87.66784018
534,3/8/2013,Open,Vacant,False,False,60617.0,41.74571262,-87.5841598
535,3/8/2013,Open,Vacant,False,False,60617.0,41.74563907,-87.58415809
536,3/8/2013,Open,Vacant,False,True,60644.0,41.89318855,-87.74420118
537,3/8/2013,Open,Vacant,False,True,60636.0,41.77839531,-87.67631737
538,3/8/2013,Open,Vacant,False,True,60623.0,41.83656384,-87.72798918
539,3/8/2013,Boarded,Vacant,False,True,60609.0,41.83043647,-87.67126847
540,3/9/2013,Open,Vacant,False,False,60642.0,41.89841021,-87.66246516
541,3/9/2013,Open,Vacant,False,False,60609.0,41.79388101,-87.67758587
542,3/9/2013,Boarded,Vacant,False,True,60641.0,41.94524779,-87.74858949
543,3/10/2013,Open,Vacant,True,True,60621.0,41.78172902,-87.63780291
544,3/10/2013,Open,Vacant,False,False,60625.0,41.97112229,-87.71710767
545,3/10/2013,Boarded,Vacant,False,False,60643.0,41.65893099,-87.64492321
546,3/10/2013,Boarded,Vacant,False,True,60624.0,41.87077079,-87.72130114
547,3/11/2013,Open,Vacant,False,False,60628.0,41.70715449,-87.62423137
548,3/11/2013,Open,Vacant,False,True,60632.0,41.81991585,-87.70301387
549,3/11/2013,Open,Vacant,False,False,60651.0,41.90653263,-87.76944879
550,3/11/2013,Open,Vacant,False,True,60641.0,41.95903536,-87.73560593
551,3/11/2013,Open,Vacant,False,False,60613.0,41.95007351,-87.65441385
552,3/11/2013,Open,Vacant,False,False,60628.0,41.705307700000006,-87.62613346
553,3/11/2013,Open,Vacant,False,True,60628.0,41.66486328,-87.63303526
554,3/11/2013,Boarded,Vacant,False,True,60644.0,41.88449256,-87.74909811
555,3/12/2013,Open,Vacant,False,False,60657.0,41.93814573,-87.65052990000001
556,3/12/2013,Open,Vacant,False,False,60623.0,41.86564269,-87.73248633
557,3/12/2013,Open,Vacant,False,True,60639.0,41.92495629,-87.77210623
558,3/12/2013,Open,Vacant,False,False,60636.0,41.79305343,-87.67792563
559,3/12/2013,Open,Vacant,False,True,60634.0,41.94307582,-87.77211731
560,3/12/2013,Open,Vacant,True,True,60629.0,41.77552135,-87.68843242
561,3/13/2013,Open,Vacant,False,True,60605.0,41.86570945,-87.62850507
562,3/13/2013,Open,Vacant,False,True,60626.0,42.02144708,-87.67071722
563,3/13/2013,Open,Vacant,False,False,60623.0,41.85676661,-87.71270063
564,3/13/2013,Open,Vacant,True,True,60629.0,41.78049544,-87.68489591
565,3/13/2013,Open,Vacant,False,True,60628.0,41.66510308,-87.63907449
566,3/14/2013,Open,Vacant,False,True,60621.0,41.78173366,-87.63752568
567,3/14/2013,Open,Vacant,True,False,60624.0,41.88075217,-87.72364333
568,3/14/2013,Open,Vacant,False,False,60639.0,41.91904535,-87.76737374
569,3/14/2013,Open,Vacant,False,True,60634.0,41.933563899999996,-87.78091108
570,3/14/2013,Open,Vacant,False,False,60634.0,41.93891632,-87.80799117
571,3/15/2013,Open,Vacant,False,False,60609.0,41.80611608,-87.66733575
572,3/15/2013,Open,Vacant,False,False,60609.0,41.79567552,-87.66219886
573,3/15/2013,Open,Vacant,False,True,60607.0,41.87740883,-87.6545577
574,3/15/2013,Boarded,Vacant,False,True,60624.0,41.89217788,-87.72231945
575,3/15/2013,Open,Vacant,False,True,60624.0,41.88562485,-87.73563479
576,3/15/2013,Open,Vacant,False,True,60608.0,41.85212253,-87.67923341
577,3/15/2013,Open,Vacant,False,True,60621.0,41.77762227,-87.63498658
578,3/15/2013,Open,Vacant,False,False,60616.0,41.83434329999999,-87.61940252
579,3/15/2013,Open,Vacant,False,True,60609.0,41.7991997,-87.66350815
580,3/15/2013,Open,Vacant,False,False,60624.0,41.87613641,-87.72883411
581,3/15/2013,Open,Vacant,False,True,60636.0,41.7772581,-87.66903851
582,3/16/2013,Open,Vacant,False,False,60621.0,41.78173163,-87.63764449
583,3/17/2013,Open,Vacant,False,False,60624.0,41.88535419,-87.70927734
584,3/18/2013,Open,Vacant,False,False,60609.0,41.79388049,-87.67763905
585,3/18/2013,Open,Vacant,False,True,60624.0,41.88862833,-87.72345604
586,3/18/2013,Open,Vacant,False,True,60623.0,41.85117673,-87.70401533
587,3/18/2013,Boarded,Vacant,False,True,60628.0,41.70610592,-87.63452
588,3/19/2013,Open,Vacant,False,False,60621.0,41.7758754,-87.63027288
589,3/19/2013,Open,Vacant,False,False,60625.0,41.96929724,-87.7207233
590,3/19/2013,Open,Vacant,False,False,60629.0,41.78049521,-87.68855906
591,3/19/2013,Open,Vacant,True,False,60644.0,41.87654502,-87.74513293
592,3/19/2013,Open,Vacant,False,False,60624.0,41.87076943,-87.72140652
593,3/19/2013,Open,Vacant,False,False,60639.0,41.92474559,-87.76232191
594,3/20/2013,Open,Vacant,False,False,60628.0,41.69795307,-87.63133626
595,3/20/2013,Open,Vacant,False,False,60629.0,41.78033114,-87.69220904
596,3/20/2013,Open,Vacant,True,False,60629.0,41.77688837,-87.69699406
597,3/20/2013,Open,Vacant,True,True,60629.0,41.78068004,-87.68978088
598,3/20/2013,Open,Vacant,False,False,60621.0,41.78173019,-87.63772371
599,3/20/2013,Open,Vacant,False,True,60629.0,41.78206195,-87.68860294
600,3/20/2013,Open,Vacant,True,False,60636.0,41.77520371,-87.67018385
601,3/20/2013,Open,Vacant,False,True,60636.0,41.77899355,-87.67755601
602,3/20/2013,Open,Vacant,False,False,60619.0,41.74291064,-87.61793081
603,3/20/2013,Open,Vacant,False,True,60707.0,41.91822584,-87.78543539
604,3/21/2013,Boarded,Vacant,False,False,60612.0,41.87223656,-87.69605572
605,3/21/2013,Open,Vacant,False,False,60630.0,41.96974743,-87.75655246
606,3/21/2013,Open,Vacant,False,True,60624.0,41.88535518,-87.70920756
607,3/21/2013,Open,Vacant,True,True,60639.0,41.92877646,-87.74947199
608,3/22/2013,Open,Vacant,False,False,60643.0,41.68121421,-87.64567614
609,3/22/2013,Open,Vacant,False,False,60624.0,41.87725681,-87.71235728
610,3/22/2013,Open,Vacant,False,True,60644.0,41.88309038,-87.76328586
611,3/22/2013,Open,Vacant,False,True,60624.0,41.89407419,-87.72360061
612,3/22/2013,Open,Vacant,False,True,60623.0,41.84031605,-87.72809303
613,3/22/2013,Open,Vacant,False,True,60651.0,41.89943099,-87.71277612
614,3/22/2013,Open,Vacant,False,True,60623.0,41.85041023,-87.73121504
615,3/23/2013,Open,Vacant,False,False,60624.0,41.8722553,-87.71316957
616,3/23/2013,Open,Vacant,False,False,60653.0,41.82734777,-87.6070688
617,3/23/2013,Open,Vacant,False,True,60636.0,41.79127465,-87.67666022
618,3/24/2013,Open,Vacant,False,False,60621.0,41.77783938,-87.65111799
619,3/24/2013,Open,Vacant,False,False,60623.0,41.84373061,-87.71233207
620,3/24/2013,Open,Vacant,True,True,60618.0,41.94177844,-87.70401847
621,3/25/2013,Open,Vacant,False,False,60628.0,41.681513,-87.62400412
622,3/25/2013,Open,Vacant,False,False,60653.0,41.82610128,-87.60632562
623,3/25/2013,Open,Vacant,False,False,60632.0,41.81099138,-87.69918549
624,3/25/2013,Open,Vacant,False,False,60617.0,41.73861802,-87.55388665
625,3/25/2013,Open,Vacant,False,False,60624.0,41.87525387,-87.72662368
626,3/25/2013,Open,Vacant,False,False,60623.0,41.85436247,-87.7280569
627,3/25/2013,Open,Vacant,False,False,60617.0,41.73863314,-87.55267811
628,3/25/2013,Open,Vacant,False,True,60651.0,41.90493943,-87.76696672
629,3/25/2013,Open,Vacant,False,False,60643.0,41.68117743,-87.64567506
630,3/25/2013,Open,Vacant,True,False,60632.0,41.81106467,-87.69918806
631,3/26/2013,Open,Vacant,False,False,60644.0,41.88331523,-87.75517278
632,3/26/2013,Open,Vacant,False,False,60623.0,41.85181123,-87.70204499
633,3/26/2013,Boarded,Vacant,False,False,60647.0,41.91999087,-87.71989551
634,3/26/2013,Open,Vacant,False,False,60625.0,41.97108536,-87.71710666
635,3/26/2013,Open,Vacant,False,True,60651.0,41.90671039,-87.76702896
636,3/26/2013,Open,Vacant,False,False,60637.0,41.77662586,-87.61433076
